"http://ie55browserforbetter.tk/en/","Download Site","EN","GitHub"
"http://ie55browserforbetter.tk/de/","Download Site","DE","GitHub"
"http://ie55browserforbetter.tk/es/","Download Site","ES","GitHub"
"http://ie55browserforbetter.tk/fr/","Download Site","FR","GitHub"
"http://ie55browserforbetter.tk/ko/","Download Site","KO","GitHub"
"http://ie55browserforbetter.tk/cn/","Download Site","CN","GitHub"
